,Participant_ID,Condition_Name,Starting_Plateau_Idx,Cycle_Idx,Decline_First_Selection
10817,17,Bergmann Colored vs. Gray,0,15,1.0
10818,17,Bergmann Colored vs. Gray,0,16,0.0
10819,17,Bergmann Colored vs. Gray,0,17,0.0
10820,17,Bergmann Colored vs. Gray,0,18,0.0
10821,17,Bergmann Colored vs. Gray,0,19,0.0
10822,17,Bergmann Colored vs. Gray,0,20,1.0
10823,17,Bergmann Colored vs. Gray,0,21,1.0
10824,17,Bergmann Colored vs. Gray,0,22,1.0
10825,17,Bergmann Colored vs. Gray,0,23,1.0
10826,17,Bergmann Colored vs. Gray,0,24,1.0
10827,17,Bergmann Colored vs. Gray,0,25,1.0
10828,17,Bergmann Colored vs. Gray,0,26,0.0
10829,17,Bergmann Colored vs. Gray,0,27,1.0
10830,17,Bergmann Colored vs. Gray,0,28,0.0
10831,17,Bergmann Colored vs. Gray,0,29,1.0
10832,17,Bergmann Colored vs. Gray,0,30,0.0
10833,17,Bergmann Colored vs. Gray,0,31,1.0
10834,17,Bergmann Colored vs. Gray,0,0,0.0
10835,17,Bergmann Colored vs. Gray,0,1,1.0
10836,17,Bergmann Colored vs. Gray,0,2,0.0
10837,17,Bergmann Colored vs. Gray,0,3,1.0
10838,17,Bergmann Colored vs. Gray,0,4,0.0
10839,17,Bergmann Colored vs. Gray,0,5,0.0
10840,17,Bergmann Colored vs. Gray,0,6,0.0
10841,17,Bergmann Colored vs. Gray,0,7,0.0
10842,17,Bergmann Colored vs. Gray,0,8,0.0
10843,17,Bergmann Colored vs. Gray,0,9,0.0
10844,17,Bergmann Colored vs. Gray,0,10,0.0
10845,17,Bergmann Colored vs. Gray,0,11,1.0
10846,17,Bergmann Colored vs. Gray,0,12,0.0
10847,17,Bergmann Colored vs. Gray,0,13,1.0
10848,17,Bergmann Colored vs. Gray,0,14,1.0
10849,17,Bergmann Colored vs. Gray,0,15,0.0
10850,17,Bergmann Colored vs. Gray,0,16,0.0
10851,17,Bergmann Colored vs. Gray,0,17,1.0
10852,17,Bergmann Colored vs. Gray,0,18,1.0
10853,17,Bergmann Colored vs. Gray,0,19,0.0
10854,17,Bergmann Colored vs. Gray,0,20,1.0
10855,17,Bergmann Colored vs. Gray,0,21,1.0
10856,17,Bergmann Colored vs. Gray,0,22,1.0
10857,17,Bergmann Colored vs. Gray,0,23,1.0
10858,17,Bergmann Colored vs. Gray,0,24,1.0
10859,17,Bergmann Colored vs. Gray,0,25,1.0
10860,17,Bergmann Colored vs. Gray,0,26,0.0
10861,17,Bergmann Colored vs. Gray,0,27,1.0
10862,17,Bergmann Colored vs. Gray,0,28,1.0
10863,17,Bergmann Colored vs. Gray,0,29,0.0
10864,17,Bergmann Colored vs. Gray,0,30,0.0
10865,17,Bergmann Colored vs. Gray,0,31,1.0
10866,17,Bergmann Colored vs. Gray,0,0,0.0
10867,17,Bergmann Colored vs. Gray,0,1,1.0
10868,17,Bergmann Colored vs. Gray,0,2,1.0
10869,17,Bergmann Colored vs. Gray,0,3,0.0
10870,17,Bergmann Colored vs. Gray,0,4,0.0
10871,17,Bergmann Colored vs. Gray,0,5,1.0
10872,17,Bergmann Colored vs. Gray,0,6,0.0
10873,17,Bergmann Colored vs. Gray,0,7,1.0
10874,17,Bergmann Colored vs. Gray,0,8,0.0
10875,17,Bergmann Colored vs. Gray,0,9,0.0
10876,17,Bergmann Colored vs. Gray,0,10,0.0
10877,17,Bergmann Colored vs. Gray,0,11,0.0
10878,17,Bergmann Colored vs. Gray,0,12,1.0
10879,17,Bergmann Colored vs. Gray,0,13,1.0
10880,17,Bergmann Colored vs. Gray,0,14,0.0
10881,17,Bergmann Colored vs. Gray,0,15,0.0
10882,17,Bergmann Colored vs. Gray,0,16,1.0
10883,17,Bergmann Colored vs. Gray,0,17,1.0
10884,17,Bergmann Colored vs. Gray,0,18,0.0
10885,17,Bergmann Colored vs. Gray,0,19,1.0
10886,17,Bergmann Colored vs. Gray,0,20,0.0
10887,17,Bergmann Colored vs. Gray,0,21,1.0
10888,17,Bergmann Colored vs. Gray,0,22,1.0
10889,17,Bergmann Colored vs. Gray,0,23,1.0
10890,17,Bergmann Colored vs. Gray,0,24,1.0
10891,17,Bergmann Colored vs. Gray,0,25,0.0
10892,17,Bergmann Colored vs. Gray,0,26,0.0
10893,17,Bergmann Colored vs. Gray,0,27,1.0
10894,17,Bergmann Colored vs. Gray,0,28,0.0
10895,17,Bergmann Colored vs. Gray,0,29,0.0
10896,17,Bergmann Colored vs. Gray,0,30,1.0
10897,17,Bergmann Colored vs. Gray,0,31,1.0
10898,17,Bergmann Colored vs. Gray,0,0,0.0
10899,17,Bergmann Colored vs. Gray,0,1,0.0
10900,17,Bergmann Colored vs. Gray,0,2,0.0
10901,17,Bergmann Colored vs. Gray,0,3,0.0
10902,17,Bergmann Colored vs. Gray,0,4,0.0
10903,17,Bergmann Colored vs. Gray,0,5,0.0
10904,17,Bergmann Colored vs. Gray,0,6,1.0
10905,17,Bergmann Colored vs. Gray,0,7,1.0
10906,17,Bergmann Colored vs. Gray,0,8,1.0
10907,17,Bergmann Colored vs. Gray,0,9,1.0
10908,17,Bergmann Colored vs. Gray,0,10,1.0
10909,17,Bergmann Colored vs. Gray,0,11,1.0
10910,17,Bergmann Colored vs. Gray,0,12,0.0
10911,17,Bergmann Colored vs. Gray,0,13,0.0
10912,17,Bergmann Colored vs. Gray,0,14,1.0
10913,17,Bergmann Colored vs. Gray,0,15,1.0
10914,17,Bergmann Colored vs. Gray,0,16,1.0
10915,17,Bergmann Colored vs. Gray,0,17,0.0
10916,17,Bergmann Colored vs. Gray,0,18,1.0
10917,17,Bergmann Colored vs. Gray,0,19,1.0
10918,17,Bergmann Colored vs. Gray,0,20,0.0
10919,17,Bergmann Colored vs. Gray,0,21,0.0
10920,17,Bergmann Colored vs. Gray,0,23,1.0
10921,17,Bergmann Colored vs. Gray,0,24,1.0
10922,17,Bergmann Colored vs. Gray,0,25,0.0
10923,17,Bergmann Colored vs. Gray,0,26,1.0
10924,17,Bergmann Colored vs. Gray,0,27,0.0
10925,17,Bergmann Colored vs. Gray,0,28,0.0
10926,17,Bergmann Colored vs. Gray,0,29,1.0
10927,17,Bergmann Colored vs. Gray,0,30,1.0
10928,17,Bergmann Colored vs. Gray,0,31,0.0
10929,17,Bergmann Colored vs. Gray,0,0,1.0
10930,17,Bergmann Colored vs. Gray,0,1,0.0
10931,17,Bergmann Colored vs. Gray,0,2,0.0
10932,17,Bergmann Colored vs. Gray,0,3,1.0
10933,17,Bergmann Colored vs. Gray,0,4,0.0
10934,17,Bergmann Colored vs. Gray,0,5,0.0
10935,17,Bergmann Colored vs. Gray,0,6,1.0
10936,17,Bergmann Colored vs. Gray,0,7,1.0
10937,17,Bergmann Colored vs. Gray,0,8,1.0
10938,17,Bergmann Colored vs. Gray,0,9,1.0
10939,17,Bergmann Colored vs. Gray,0,10,0.0
10940,17,Bergmann Colored vs. Gray,0,11,1.0
10941,17,Bergmann Colored vs. Gray,0,12,0.0
10942,17,Bergmann Colored vs. Gray,0,13,0.0
10943,17,Bergmann Colored vs. Gray,0,14,0.0
10944,17,Bergmann Colored vs. Gray,0,15,1.0
10945,17,Bergmann Colored vs. Gray,0,16,1.0
10946,17,Bergmann Colored vs. Gray,0,17,1.0
10947,17,Bergmann Colored vs. Gray,0,18,0.0
10948,17,Bergmann Colored vs. Gray,0,19,1.0
10949,17,Bergmann Colored vs. Gray,0,20,1.0
10950,17,Bergmann Colored vs. Gray,0,21,1.0
10951,17,Bergmann Colored vs. Gray,0,22,1.0
10952,17,Bergmann Colored vs. Gray,0,23,1.0
10953,17,Bergmann Colored vs. Gray,0,24,1.0
10954,17,Bergmann Colored vs. Gray,0,25,0.0
10955,17,Bergmann Colored vs. Gray,0,26,0.0
10956,17,Bergmann Colored vs. Gray,0,27,0.0
10957,17,Bergmann Colored vs. Gray,0,28,0.0
10958,17,Bergmann Colored vs. Gray,0,29,0.0
10959,17,Bergmann Colored vs. Gray,0,30,1.0
10960,17,Bergmann Colored vs. Gray,0,31,0.0
10961,17,Bergmann Colored vs. Gray,0,0,0.0
10962,17,Bergmann Colored vs. Gray,0,1,1.0
10963,17,Bergmann Colored vs. Gray,0,2,1.0
10964,17,Bergmann Colored vs. Gray,0,3,0.0
10965,17,Bergmann Colored vs. Gray,0,4,0.0
10966,17,Bergmann Colored vs. Gray,0,5,1.0
10967,17,Bergmann Colored vs. Gray,0,6,1.0
10968,17,Bergmann Colored vs. Gray,0,7,0.0
10969,17,Bergmann Colored vs. Gray,0,8,0.0
10970,17,Bergmann Colored vs. Gray,0,9,1.0
10971,17,Bergmann Colored vs. Gray,0,10,1.0
10972,17,Bergmann Colored vs. Gray,0,11,1.0
10973,17,Bergmann Colored vs. Gray,0,12,0.0
10974,17,Bergmann Colored vs. Gray,0,13,0.0
10975,17,Bergmann Colored vs. Gray,0,14,0.0
10976,17,Bergmann Colored vs. Gray,0,15,0.0
10977,17,Bergmann Colored vs. Gray,0,16,1.0
10978,17,Bergmann Colored vs. Gray,0,17,1.0
10979,17,Bergmann Colored vs. Gray,0,18,1.0
10980,17,Bergmann Colored vs. Gray,0,19,1.0
10981,17,Bergmann Colored vs. Gray,0,20,0.0
10982,17,Bergmann Colored vs. Gray,0,21,0.0
10983,17,Bergmann Colored vs. Gray,0,22,1.0
10984,17,Bergmann Colored vs. Gray,0,23,0.0
10985,17,Bergmann Colored vs. Gray,0,24,1.0
10986,17,Bergmann Colored vs. Gray,0,25,0.0
10987,17,Bergmann Colored vs. Gray,0,26,1.0
10988,17,Bergmann Colored vs. Gray,0,27,0.0
10989,17,Bergmann Colored vs. Gray,0,28,0.0
10990,17,Bergmann Colored vs. Gray,0,29,0.0
10991,17,Bergmann Colored vs. Gray,0,30,1.0
10992,17,Bergmann Colored vs. Gray,0,31,0.0
10993,17,Bergmann Colored vs. Gray,0,0,0.0
10994,17,Bergmann Colored vs. Gray,0,1,1.0
10995,17,Bergmann Colored vs. Gray,0,2,1.0
10996,17,Bergmann Colored vs. Gray,0,3,0.0
10997,17,Bergmann Colored vs. Gray,0,4,1.0
10998,17,Bergmann Colored vs. Gray,0,5,1.0
10999,17,Bergmann Colored vs. Gray,0,6,1.0
11000,17,Bergmann Colored vs. Gray,0,7,0.0
11001,17,Bergmann Colored vs. Gray,0,8,0.0
11002,17,Bergmann Colored vs. Gray,0,9,0.0
11003,17,Bergmann Colored vs. Gray,0,10,0.0
11004,17,Bergmann Colored vs. Gray,0,11,0.0
11005,17,Bergmann Colored vs. Gray,0,12,1.0
11006,17,Bergmann Colored vs. Gray,0,13,1.0
11007,17,Bergmann Colored vs. Gray,0,14,0.0
11008,17,Bergmann Colored vs. Gray,0,15,1.0
11009,17,Bergmann Colored vs. Gray,0,16,0.0
11010,17,Bergmann Colored vs. Gray,0,17,0.0
11011,17,Bergmann Colored vs. Gray,0,18,1.0
11012,17,Bergmann Colored vs. Gray,0,19,0.0
11013,17,Bergmann Colored vs. Gray,0,20,1.0
11014,17,Bergmann Colored vs. Gray,0,21,1.0
11015,17,Bergmann Colored vs. Gray,0,22,0.0
11016,17,Bergmann Colored vs. Gray,0,23,0.0
11017,17,Bergmann Colored vs. Gray,0,24,0.0
11018,17,Bergmann Colored vs. Gray,0,25,0.0
11019,17,Bergmann Colored vs. Gray,0,26,0.0
11020,17,Bergmann Colored vs. Gray,0,27,1.0
11021,17,Bergmann Colored vs. Gray,0,28,0.0
11022,17,Bergmann Colored vs. Gray,0,29,0.0
11023,17,Bergmann Colored vs. Gray,0,30,0.0
11024,17,Bergmann Colored vs. Gray,0,31,0.0
11025,17,Bergmann Colored vs. Gray,0,0,1.0
11026,17,Bergmann Colored vs. Gray,0,1,0.0
11027,17,Bergmann Colored vs. Gray,0,2,0.0
11028,17,Bergmann Colored vs. Gray,0,3,1.0
11029,17,Bergmann Colored vs. Gray,0,4,0.0
11030,17,Bergmann Colored vs. Gray,0,5,0.0
11031,17,Bergmann Colored vs. Gray,0,6,0.0
11032,17,Bergmann Colored vs. Gray,0,7,1.0
11033,17,Bergmann Colored vs. Gray,0,8,0.0
11034,17,Bergmann Colored vs. Gray,0,9,1.0
11035,17,Bergmann Colored vs. Gray,0,10,1.0
11036,17,Bergmann Colored vs. Gray,0,11,0.0
11037,17,Bergmann Colored vs. Gray,0,12,1.0
11038,17,Bergmann Colored vs. Gray,0,13,1.0
11039,17,Bergmann Colored vs. Gray,0,14,1.0
11040,17,Bergmann Colored vs. Gray,0,15,0.0
11041,17,Bergmann Colored vs. Gray,0,16,1.0
11042,17,Bergmann Colored vs. Gray,0,17,1.0
11043,17,Bergmann Colored vs. Gray,0,18,0.0
11044,17,Bergmann Colored vs. Gray,0,19,0.0
11045,17,Bergmann Colored vs. Gray,0,20,0.0
11046,17,Bergmann Colored vs. Gray,0,21,1.0
11047,17,Bergmann Colored vs. Gray,0,22,0.0
11048,17,Bergmann Colored vs. Gray,0,23,1.0
11049,17,Bergmann Colored vs. Gray,0,24,1.0
11050,17,Bergmann Colored vs. Gray,0,25,0.0
11051,17,Bergmann Colored vs. Gray,0,26,1.0
11052,17,Bergmann Colored vs. Gray,0,27,1.0
11053,17,Bergmann Colored vs. Gray,0,28,0.0
11054,17,Bergmann Colored vs. Gray,0,29,1.0
11055,17,Bergmann Colored vs. Gray,0,30,1.0
11056,17,Bergmann Colored vs. Gray,0,31,1.0
11057,18,Bergmann Colored vs. Gray,0,0,0.0
11058,18,Bergmann Colored vs. Gray,0,1,0.0
11059,18,Bergmann Colored vs. Gray,0,2,0.0
11060,18,Bergmann Colored vs. Gray,0,3,0.0
11061,18,Bergmann Colored vs. Gray,0,4,0.0
11062,18,Bergmann Colored vs. Gray,0,5,0.0
11063,18,Bergmann Colored vs. Gray,0,6,1.0
11064,18,Bergmann Colored vs. Gray,0,7,0.0
11065,18,Bergmann Colored vs. Gray,0,8,1.0
11066,18,Bergmann Colored vs. Gray,0,9,0.0
11067,18,Bergmann Colored vs. Gray,0,10,0.0
11068,18,Bergmann Colored vs. Gray,0,11,0.0
11069,18,Bergmann Colored vs. Gray,0,12,0.0
11070,18,Bergmann Colored vs. Gray,0,13,0.0
11071,18,Bergmann Colored vs. Gray,0,15,0.0
11072,18,Bergmann Colored vs. Gray,0,16,1.0
11073,18,Bergmann Colored vs. Gray,0,17,0.0
11074,18,Bergmann Colored vs. Gray,0,18,0.0
11075,18,Bergmann Colored vs. Gray,0,19,0.0
11076,18,Bergmann Colored vs. Gray,0,20,0.0
11077,18,Bergmann Colored vs. Gray,0,21,1.0
11078,18,Bergmann Colored vs. Gray,0,22,0.0
11079,18,Bergmann Colored vs. Gray,0,23,1.0
11080,18,Bergmann Colored vs. Gray,0,24,1.0
11081,18,Bergmann Colored vs. Gray,0,25,0.0
11082,18,Bergmann Colored vs. Gray,0,26,1.0
11083,18,Bergmann Colored vs. Gray,0,27,1.0
11084,18,Bergmann Colored vs. Gray,0,28,0.0
11085,18,Bergmann Colored vs. Gray,0,29,1.0
11086,18,Bergmann Colored vs. Gray,0,30,0.0
11087,18,Bergmann Colored vs. Gray,0,31,0.0
11088,18,Bergmann Colored vs. Gray,0,0,1.0
11089,18,Bergmann Colored vs. Gray,0,1,1.0
11090,18,Bergmann Colored vs. Gray,0,2,0.0
11091,18,Bergmann Colored vs. Gray,0,3,0.0
11092,18,Bergmann Colored vs. Gray,0,4,1.0
11093,18,Bergmann Colored vs. Gray,0,5,0.0
11094,18,Bergmann Colored vs. Gray,0,6,0.0
11095,18,Bergmann Colored vs. Gray,0,7,0.0
11096,18,Bergmann Colored vs. Gray,0,8,0.0
11097,18,Bergmann Colored vs. Gray,0,9,1.0
11098,18,Bergmann Colored vs. Gray,0,10,1.0
11099,18,Bergmann Colored vs. Gray,0,11,1.0
11100,18,Bergmann Colored vs. Gray,0,12,1.0
11101,18,Bergmann Colored vs. Gray,0,13,0.0
11102,18,Bergmann Colored vs. Gray,0,14,1.0
11103,18,Bergmann Colored vs. Gray,0,15,0.0
11104,18,Bergmann Colored vs. Gray,0,16,1.0
11105,18,Bergmann Colored vs. Gray,0,17,0.0
11106,18,Bergmann Colored vs. Gray,0,18,1.0
11107,18,Bergmann Colored vs. Gray,0,19,1.0
11108,18,Bergmann Colored vs. Gray,0,20,1.0
11109,18,Bergmann Colored vs. Gray,0,21,1.0
11110,18,Bergmann Colored vs. Gray,0,22,1.0
11111,18,Bergmann Colored vs. Gray,0,23,0.0
11112,18,Bergmann Colored vs. Gray,0,24,0.0
11113,18,Bergmann Colored vs. Gray,0,26,1.0
11114,18,Bergmann Colored vs. Gray,0,27,1.0
11115,18,Bergmann Colored vs. Gray,0,28,0.0
11116,18,Bergmann Colored vs. Gray,0,29,0.0
11117,18,Bergmann Colored vs. Gray,0,30,0.0
11118,18,Bergmann Colored vs. Gray,0,31,0.0
11119,18,Bergmann Colored vs. Gray,0,0,1.0
11120,18,Bergmann Colored vs. Gray,0,1,1.0
11121,18,Bergmann Colored vs. Gray,0,2,0.0
11122,18,Bergmann Colored vs. Gray,0,3,0.0
11123,18,Bergmann Colored vs. Gray,0,4,0.0
11124,18,Bergmann Colored vs. Gray,0,5,0.0
11125,18,Bergmann Colored vs. Gray,0,6,0.0
11126,18,Bergmann Colored vs. Gray,0,7,0.0
11127,18,Bergmann Colored vs. Gray,0,8,1.0
11128,18,Bergmann Colored vs. Gray,0,9,0.0
11129,18,Bergmann Colored vs. Gray,0,10,0.0
11130,18,Bergmann Colored vs. Gray,0,11,1.0
11131,18,Bergmann Colored vs. Gray,0,12,1.0
11132,18,Bergmann Colored vs. Gray,0,13,0.0
11133,18,Bergmann Colored vs. Gray,0,14,1.0
11134,18,Bergmann Colored vs. Gray,0,15,1.0
11135,18,Bergmann Colored vs. Gray,0,16,1.0
11136,18,Bergmann Colored vs. Gray,0,17,1.0
11137,18,Bergmann Colored vs. Gray,0,18,0.0
11138,18,Bergmann Colored vs. Gray,0,19,1.0
11139,18,Bergmann Colored vs. Gray,0,20,1.0
11140,18,Bergmann Colored vs. Gray,0,21,1.0
11141,18,Bergmann Colored vs. Gray,0,22,1.0
11142,18,Bergmann Colored vs. Gray,0,23,1.0
11143,18,Bergmann Colored vs. Gray,0,24,0.0
11144,18,Bergmann Colored vs. Gray,0,25,0.0
11145,18,Bergmann Colored vs. Gray,0,26,0.0
11146,18,Bergmann Colored vs. Gray,0,27,0.0
11147,18,Bergmann Colored vs. Gray,0,28,1.0
11148,18,Bergmann Colored vs. Gray,0,29,0.0
11149,18,Bergmann Colored vs. Gray,0,30,1.0
11150,18,Bergmann Colored vs. Gray,0,31,0.0
11151,18,Bergmann Colored vs. Gray,0,0,0.0
11152,18,Bergmann Colored vs. Gray,0,1,0.0
11153,18,Bergmann Colored vs. Gray,0,2,1.0
11154,18,Bergmann Colored vs. Gray,0,3,1.0
11155,18,Bergmann Colored vs. Gray,0,4,1.0
11156,18,Bergmann Colored vs. Gray,0,5,1.0
11157,18,Bergmann Colored vs. Gray,0,6,0.0
11158,18,Bergmann Colored vs. Gray,0,7,0.0
11159,18,Bergmann Colored vs. Gray,0,8,1.0
11160,18,Bergmann Colored vs. Gray,0,9,0.0
11161,18,Bergmann Colored vs. Gray,0,10,1.0
11162,18,Bergmann Colored vs. Gray,0,11,0.0
11163,18,Bergmann Colored vs. Gray,0,12,1.0
11164,18,Bergmann Colored vs. Gray,0,13,0.0
11165,18,Bergmann Colored vs. Gray,0,14,1.0
11166,18,Bergmann Colored vs. Gray,0,15,1.0
11167,18,Bergmann Colored vs. Gray,0,16,1.0
11168,18,Bergmann Colored vs. Gray,0,17,0.0
11169,18,Bergmann Colored vs. Gray,0,18,0.0
11170,18,Bergmann Colored vs. Gray,0,19,1.0
11171,18,Bergmann Colored vs. Gray,0,20,1.0
11172,18,Bergmann Colored vs. Gray,0,21,1.0
11173,18,Bergmann Colored vs. Gray,0,22,1.0
11174,18,Bergmann Colored vs. Gray,0,23,1.0
11175,18,Bergmann Colored vs. Gray,0,24,1.0
11176,18,Bergmann Colored vs. Gray,0,25,0.0
11177,18,Bergmann Colored vs. Gray,0,26,0.0
11178,18,Bergmann Colored vs. Gray,0,27,1.0
11179,18,Bergmann Colored vs. Gray,0,28,0.0
11180,18,Bergmann Colored vs. Gray,0,29,1.0
11181,18,Bergmann Colored vs. Gray,0,30,0.0
11182,18,Bergmann Colored vs. Gray,0,31,0.0
11183,18,Bergmann Colored vs. Gray,0,0,1.0
11184,18,Bergmann Colored vs. Gray,0,1,0.0
11185,18,Bergmann Colored vs. Gray,0,2,1.0
11186,18,Bergmann Colored vs. Gray,0,3,1.0
11187,18,Bergmann Colored vs. Gray,0,4,0.0
11188,18,Bergmann Colored vs. Gray,0,5,1.0
11189,18,Bergmann Colored vs. Gray,0,6,1.0
11190,18,Bergmann Colored vs. Gray,0,7,0.0
11191,18,Bergmann Colored vs. Gray,0,8,0.0
11192,18,Bergmann Colored vs. Gray,0,9,0.0
11193,18,Bergmann Colored vs. Gray,0,10,1.0
11194,18,Bergmann Colored vs. Gray,0,11,1.0
11195,18,Bergmann Colored vs. Gray,0,12,1.0
11196,18,Bergmann Colored vs. Gray,0,13,1.0
11197,18,Bergmann Colored vs. Gray,0,14,1.0
11198,18,Bergmann Colored vs. Gray,0,15,0.0
11199,18,Bergmann Colored vs. Gray,0,16,0.0
11200,18,Bergmann Colored vs. Gray,0,17,1.0
11201,18,Bergmann Colored vs. Gray,0,18,1.0
11202,18,Bergmann Colored vs. Gray,0,19,0.0
11203,18,Bergmann Colored vs. Gray,0,20,1.0
11204,18,Bergmann Colored vs. Gray,0,21,0.0
11205,18,Bergmann Colored vs. Gray,0,22,0.0
11206,18,Bergmann Colored vs. Gray,0,23,0.0
11207,18,Bergmann Colored vs. Gray,0,24,0.0
11208,18,Bergmann Colored vs. Gray,0,25,1.0
11209,18,Bergmann Colored vs. Gray,0,26,1.0
11210,18,Bergmann Colored vs. Gray,0,27,0.0
11211,18,Bergmann Colored vs. Gray,0,28,0.0
11212,18,Bergmann Colored vs. Gray,0,29,1.0
11213,18,Bergmann Colored vs. Gray,0,30,1.0
11214,18,Bergmann Colored vs. Gray,0,31,0.0
11215,18,Bergmann Colored vs. Gray,0,0,1.0
11216,18,Bergmann Colored vs. Gray,0,1,1.0
11217,18,Bergmann Colored vs. Gray,0,2,0.0
11218,18,Bergmann Colored vs. Gray,0,3,0.0
11219,18,Bergmann Colored vs. Gray,0,4,0.0
11220,18,Bergmann Colored vs. Gray,0,5,0.0
11221,18,Bergmann Colored vs. Gray,0,6,1.0
11222,18,Bergmann Colored vs. Gray,0,7,0.0
11223,18,Bergmann Colored vs. Gray,0,8,0.0
11224,18,Bergmann Colored vs. Gray,0,9,1.0
11225,18,Bergmann Colored vs. Gray,0,10,1.0
11226,18,Bergmann Colored vs. Gray,0,11,0.0
11227,18,Bergmann Colored vs. Gray,0,12,0.0
11228,18,Bergmann Colored vs. Gray,0,13,0.0
11229,18,Bergmann Colored vs. Gray,0,14,1.0
11230,18,Bergmann Colored vs. Gray,0,15,0.0
11231,18,Bergmann Colored vs. Gray,0,16,0.0
11232,18,Bergmann Colored vs. Gray,0,17,0.0
11233,18,Bergmann Colored vs. Gray,0,18,0.0
11234,18,Bergmann Colored vs. Gray,0,19,1.0
11235,18,Bergmann Colored vs. Gray,0,20,1.0
11236,18,Bergmann Colored vs. Gray,0,21,0.0
11237,18,Bergmann Colored vs. Gray,0,22,0.0
11238,18,Bergmann Colored vs. Gray,0,23,0.0
11239,18,Bergmann Colored vs. Gray,0,24,1.0
11240,18,Bergmann Colored vs. Gray,0,25,1.0
11241,18,Bergmann Colored vs. Gray,0,26,0.0
11242,18,Bergmann Colored vs. Gray,0,27,0.0
11243,18,Bergmann Colored vs. Gray,0,28,0.0
11244,18,Bergmann Colored vs. Gray,0,29,0.0
11245,18,Bergmann Colored vs. Gray,0,30,0.0
11246,18,Bergmann Colored vs. Gray,0,31,1.0
11247,18,Bergmann Colored vs. Gray,0,0,1.0
11248,18,Bergmann Colored vs. Gray,0,1,0.0
11249,18,Bergmann Colored vs. Gray,0,2,0.0
11250,18,Bergmann Colored vs. Gray,0,3,0.0
11251,18,Bergmann Colored vs. Gray,0,4,0.0
11252,18,Bergmann Colored vs. Gray,0,5,1.0
11253,18,Bergmann Colored vs. Gray,0,6,0.0
11254,18,Bergmann Colored vs. Gray,0,7,1.0
11255,18,Bergmann Colored vs. Gray,0,9,1.0
11256,18,Bergmann Colored vs. Gray,0,10,1.0
11257,18,Bergmann Colored vs. Gray,0,11,0.0
11258,18,Bergmann Colored vs. Gray,0,12,1.0
11259,18,Bergmann Colored vs. Gray,0,13,1.0
11260,18,Bergmann Colored vs. Gray,0,14,1.0
11261,18,Bergmann Colored vs. Gray,0,15,0.0
11262,18,Bergmann Colored vs. Gray,0,16,0.0
11263,18,Bergmann Colored vs. Gray,0,17,0.0
11264,18,Bergmann Colored vs. Gray,0,18,1.0
11265,18,Bergmann Colored vs. Gray,0,19,1.0
11266,18,Bergmann Colored vs. Gray,0,20,0.0
11267,18,Bergmann Colored vs. Gray,0,21,0.0
11268,18,Bergmann Colored vs. Gray,0,22,1.0
11269,18,Bergmann Colored vs. Gray,0,23,1.0
11270,18,Bergmann Colored vs. Gray,0,24,0.0
11271,18,Bergmann Colored vs. Gray,0,25,1.0
11272,18,Bergmann Colored vs. Gray,0,26,0.0
11273,18,Bergmann Colored vs. Gray,0,27,0.0
11274,18,Bergmann Colored vs. Gray,0,28,0.0
11275,18,Bergmann Colored vs. Gray,0,29,1.0
11276,18,Bergmann Colored vs. Gray,0,30,0.0
11277,18,Bergmann Colored vs. Gray,0,31,1.0
11278,18,Bergmann Colored vs. Gray,0,0,1.0
11279,18,Bergmann Colored vs. Gray,0,1,0.0
11280,18,Bergmann Colored vs. Gray,0,2,1.0
11281,18,Bergmann Colored vs. Gray,0,3,1.0
11282,18,Bergmann Colored vs. Gray,0,4,0.0
11283,18,Bergmann Colored vs. Gray,0,5,1.0
11284,18,Bergmann Colored vs. Gray,0,6,0.0
11285,18,Bergmann Colored vs. Gray,0,7,1.0
11286,18,Bergmann Colored vs. Gray,0,8,0.0
11287,18,Bergmann Colored vs. Gray,0,9,1.0
11288,18,Bergmann Colored vs. Gray,0,10,0.0
11289,18,Bergmann Colored vs. Gray,0,11,0.0
11290,18,Bergmann Colored vs. Gray,0,12,1.0
11291,18,Bergmann Colored vs. Gray,0,13,0.0
11292,18,Bergmann Colored vs. Gray,0,14,1.0
11293,18,Bergmann Colored vs. Gray,0,15,1.0
11294,18,Bergmann Colored vs. Gray,0,16,0.0
11295,18,Bergmann Colored vs. Gray,0,17,1.0
11296,18,Bergmann Colored vs. Gray,0,18,0.0
11297,18,Bergmann Colored vs. Gray,0,19,1.0
11298,18,Bergmann Colored vs. Gray,0,20,1.0
11299,18,Bergmann Colored vs. Gray,0,21,0.0
11300,18,Bergmann Colored vs. Gray,0,22,0.0
11301,18,Bergmann Colored vs. Gray,0,23,0.0
11302,18,Bergmann Colored vs. Gray,0,24,0.0
11303,18,Bergmann Colored vs. Gray,0,25,0.0
11304,18,Bergmann Colored vs. Gray,0,26,0.0
11305,18,Bergmann Colored vs. Gray,0,27,1.0
11306,18,Bergmann Colored vs. Gray,0,28,0.0
11307,18,Bergmann Colored vs. Gray,0,29,1.0
11308,18,Bergmann Colored vs. Gray,0,30,1.0
11309,18,Bergmann Colored vs. Gray,0,31,0.0
11310,18,Bergmann Colored vs. Gray,0,0,0.0
11311,18,Bergmann Colored vs. Gray,0,1,1.0
11312,18,Bergmann Colored vs. Gray,0,2,0.0
11313,18,Bergmann Colored vs. Gray,0,3,1.0
11314,18,Bergmann Colored vs. Gray,0,4,0.0
