,Participant_ID,Starting_Plateau_Idx,Block,Cycle_Idx,Stages,Directions,Phase,Pentagon_selected,Star_selected,Response,Response_time,Correctness,Condition_Name,Selection
17941,11,0,2,22,T4,star_to_pentagon,star_to_pentagon_trans,1,0,3,1157,1,Online,1
17942,11,0,2,23,T5,star_to_pentagon,star_to_pentagon_trans,0,1,2,1430,1,Online,0
17943,11,0,2,24,T6,star_to_pentagon,star_to_pentagon_trans,1,0,3,2152,1,Online,1
17944,11,0,2,25,T7,star_to_pentagon,star_to_pentagon_trans,1,0,3,1703,1,Online,1
17945,11,0,2,26,T8,star_to_pentagon,star_to_pentagon_trans,0,1,2,1388,1,Online,0
17946,11,0,2,27,T9,star_to_pentagon,star_to_pentagon_trans,1,0,1,1665,1,Online,1
17947,11,0,2,28,T10,star_to_pentagon,star_to_pentagon_trans,0,1,4,1671,1,Online,0
17948,11,0,2,29,T11,star_to_pentagon,star_to_pentagon_trans,1,0,1,2310,1,Online,1
17949,11,0,2,30,T12,star_to_pentagon,star_to_pentagon_trans,1,0,1,1188,1,Online,1
17950,11,0,2,31,T13,star_to_pentagon,star_to_pentagon_trans,1,0,1,1189,1,Online,1
17951,11,0,2,32,P1,pentagon_to_star,pentagon_plateau,0,1,2,1280,1,Online,0
17952,11,0,2,33,P2,pentagon_to_star,pentagon_plateau,0,1,1,1365,1,Online,0
17953,11,0,2,34,P3,pentagon_to_star,pentagon_plateau,1,0,2,1942,1,Online,1
17954,11,0,2,35,T1,pentagon_to_star,pentagon_to_star_trans,1,0,1,1903,1,Online,1
17955,11,0,2,36,T2,pentagon_to_star,pentagon_to_star_trans,0,1,1,1898,1,Online,0
17956,11,0,2,37,T3,pentagon_to_star,pentagon_to_star_trans,0,1,3,1908,1,Online,0
17957,11,0,2,38,T4,pentagon_to_star,pentagon_to_star_trans,1,0,4,1425,1,Online,1
17958,11,0,2,39,T5,pentagon_to_star,pentagon_to_star_trans,0,1,2,1771,1,Online,0
17959,11,0,2,40,T6,pentagon_to_star,pentagon_to_star_trans,1,0,3,1082,1,Online,1
17960,11,0,2,41,T7,pentagon_to_star,pentagon_to_star_trans,1,0,2,1735,1,Online,1
17961,11,0,2,42,T8,pentagon_to_star,pentagon_to_star_trans,1,0,1,1467,1,Online,1
17962,11,0,2,43,T9,pentagon_to_star,pentagon_to_star_trans,0,1,2,795,1,Online,0
17963,11,0,2,44,T10,pentagon_to_star,pentagon_to_star_trans,0,1,2,1528,1,Online,0
17964,11,0,2,45,T11,pentagon_to_star,pentagon_to_star_trans,0,1,2,1075,1,Online,0
17965,11,0,2,46,T12,pentagon_to_star,pentagon_to_star_trans,1,0,3,1807,1,Online,1
17966,11,0,2,47,T13,pentagon_to_star,pentagon_to_star_trans,0,1,2,1228,1,Online,0
17967,11,0,2,48,P1,star_to_pentagon,star_plateau,0,1,2,1119,1,Online,0
17968,11,0,2,49,P2,star_to_pentagon,star_plateau,0,1,2,6912,1,Online,0
17969,11,0,2,50,P3,star_to_pentagon,star_plateau,1,0,2,5688,1,Online,1
17970,11,0,2,51,T1,star_to_pentagon,star_to_pentagon_trans,0,1,2,1380,1,Online,0
17971,11,0,2,52,T2,star_to_pentagon,star_to_pentagon_trans,0,1,2,2208,1,Online,0
17972,11,0,2,53,T3,star_to_pentagon,star_to_pentagon_trans,1,0,1,1541,1,Online,1
17973,11,0,2,54,T4,star_to_pentagon,star_to_pentagon_trans,0,1,3,1595,1,Online,0
17974,11,0,2,55,T5,star_to_pentagon,star_to_pentagon_trans,0,1,1,1213,1,Online,0
17975,11,0,2,56,T6,star_to_pentagon,star_to_pentagon_trans,1,0,3,1082,1,Online,1
17976,11,0,2,57,T7,star_to_pentagon,star_to_pentagon_trans,0,1,4,1271,1,Online,0
17977,11,0,2,58,T8,star_to_pentagon,star_to_pentagon_trans,0,1,2,1715,1,Online,0
17978,11,0,2,59,T9,star_to_pentagon,star_to_pentagon_trans,0,1,2,1491,1,Online,0
17979,11,0,2,60,T10,star_to_pentagon,star_to_pentagon_trans,1,0,4,1416,1,Online,1
17980,11,0,2,61,T11,star_to_pentagon,star_to_pentagon_trans,0,1,3,1422,1,Online,0
17981,11,0,2,62,T12,star_to_pentagon,star_to_pentagon_trans,1,0,4,1722,1,Online,1
17982,11,0,2,63,T13,star_to_pentagon,star_to_pentagon_trans,0,1,4,1227,1,Online,0
17983,11,0,2,64,P1,pentagon_to_star,pentagon_plateau,0,1,3,1534,1,Online,0
17984,11,0,2,65,P2,pentagon_to_star,pentagon_plateau,1,0,4,1646,1,Online,1
17985,11,0,2,66,P3,pentagon_to_star,pentagon_plateau,0,1,3,3580,1,Online,0
17986,11,0,2,67,T1,pentagon_to_star,pentagon_to_star_trans,0,1,4,1279,1,Online,0
17987,11,0,2,68,T2,pentagon_to_star,pentagon_to_star_trans,0,1,4,1082,1,Online,0
17988,11,0,2,69,T3,pentagon_to_star,pentagon_to_star_trans,0,1,1,2624,1,Online,0
17989,11,0,2,70,T4,pentagon_to_star,pentagon_to_star_trans,1,0,3,1893,1,Online,1
17990,11,0,2,71,T5,pentagon_to_star,pentagon_to_star_trans,0,0,3,1532,0,Online,0
17991,11,0,2,72,T6,pentagon_to_star,pentagon_to_star_trans,0,1,2,1296,1,Online,0
17992,11,0,2,73,T7,pentagon_to_star,pentagon_to_star_trans,1,0,4,984,1,Online,1
17993,11,0,2,74,T8,pentagon_to_star,pentagon_to_star_trans,0,1,3,2455,1,Online,0
17994,11,0,2,75,T9,pentagon_to_star,pentagon_to_star_trans,1,0,4,1323,1,Online,1
17995,11,0,2,76,T10,pentagon_to_star,pentagon_to_star_trans,0,1,4,1396,1,Online,0
17996,11,0,2,77,T11,pentagon_to_star,pentagon_to_star_trans,0,1,4,1235,1,Online,0
17997,11,0,2,78,T12,pentagon_to_star,pentagon_to_star_trans,0,0,3,2472,0,Online,0
17998,11,0,2,79,T13,pentagon_to_star,pentagon_to_star_trans,0,1,2,1402,1,Online,0
17999,11,0,2,80,P1,star_to_pentagon,star_plateau,1,0,2,1377,1,Online,1
18000,11,0,2,81,P2,star_to_pentagon,star_plateau,1,0,2,1109,1,Online,1
18001,11,0,2,82,P3,star_to_pentagon,star_plateau,0,1,4,1791,1,Online,0
18002,11,0,2,83,T1,star_to_pentagon,star_to_pentagon_trans,1,0,2,1353,1,Online,1
18003,11,0,2,84,T2,star_to_pentagon,star_to_pentagon_trans,1,0,3,1358,1,Online,1
18004,11,0,2,85,T3,star_to_pentagon,star_to_pentagon_trans,1,0,3,1222,1,Online,1
18005,11,0,2,86,T4,star_to_pentagon,star_to_pentagon_trans,1,0,3,1627,1,Online,1
18006,11,0,2,87,T5,star_to_pentagon,star_to_pentagon_trans,0,1,3,1391,1,Online,0
18007,11,0,2,88,T6,star_to_pentagon,star_to_pentagon_trans,0,1,3,1348,1,Online,0
18008,11,0,2,89,T7,star_to_pentagon,star_to_pentagon_trans,1,0,2,1254,1,Online,1
18009,11,0,2,90,T8,star_to_pentagon,star_to_pentagon_trans,1,0,2,1972,1,Online,1
18010,11,0,2,91,T9,star_to_pentagon,star_to_pentagon_trans,1,0,2,1319,1,Online,1
18011,11,0,2,92,T10,star_to_pentagon,star_to_pentagon_trans,1,0,3,2715,1,Online,1
18012,11,0,2,93,T11,star_to_pentagon,star_to_pentagon_trans,1,0,3,1682,1,Online,1
18013,11,0,2,94,T12,star_to_pentagon,star_to_pentagon_trans,1,0,4,1347,1,Online,1
18014,11,0,2,95,T13,star_to_pentagon,star_to_pentagon_trans,1,0,2,1691,1,Online,1
18015,11,0,2,96,P1,pentagon_to_star,pentagon_plateau,0,1,3,1790,1,Online,0
18016,11,0,2,97,P2,pentagon_to_star,pentagon_plateau,0,1,4,1469,1,Online,0
18017,11,0,2,98,P3,pentagon_to_star,pentagon_plateau,0,1,3,1198,1,Online,0
18018,11,1,3,0,P1,star_to_pentagon,star_plateau,0,1,4,1354,1,Online,0
18019,11,1,3,1,P2,star_to_pentagon,star_plateau,1,0,4,1275,1,Online,1
18020,11,1,3,2,P3,star_to_pentagon,star_plateau,0,1,3,1031,1,Online,0
18021,11,1,3,3,T1,star_to_pentagon,star_to_pentagon_trans,1,0,4,1460,1,Online,1
18022,11,1,3,4,T2,star_to_pentagon,star_to_pentagon_trans,0,1,3,1075,1,Online,0
18023,11,1,3,5,T3,star_to_pentagon,star_to_pentagon_trans,0,1,3,1330,1,Online,0
18024,11,1,3,6,T4,star_to_pentagon,star_to_pentagon_trans,0,0,3,871,0,Online,0
18025,11,1,3,7,T5,star_to_pentagon,star_to_pentagon_trans,1,0,4,1388,1,Online,1
18026,11,1,3,8,T6,star_to_pentagon,star_to_pentagon_trans,1,0,4,929,1,Online,1
18027,11,1,3,9,T7,star_to_pentagon,star_to_pentagon_trans,0,1,3,1584,1,Online,0
18028,11,1,3,10,T8,star_to_pentagon,star_to_pentagon_trans,1,0,3,1108,1,Online,1
18029,11,1,3,11,T9,star_to_pentagon,star_to_pentagon_trans,0,1,2,1405,1,Online,0
18030,11,1,3,12,T10,star_to_pentagon,star_to_pentagon_trans,0,1,3,1788,1,Online,0
18031,11,1,3,13,T11,star_to_pentagon,star_to_pentagon_trans,0,1,3,1543,1,Online,0
18032,11,1,3,14,T12,star_to_pentagon,star_to_pentagon_trans,1,0,4,1132,1,Online,1
18033,11,1,3,15,T13,star_to_pentagon,star_to_pentagon_trans,0,0,4,1329,0,Online,0
18034,11,1,3,16,P1,pentagon_to_star,pentagon_plateau,1,0,3,1933,1,Online,1
18035,11,1,3,17,P2,pentagon_to_star,pentagon_plateau,1,0,3,1566,1,Online,1
18036,11,1,3,18,P3,pentagon_to_star,pentagon_plateau,0,1,3,1178,1,Online,0
18037,11,1,3,19,T1,pentagon_to_star,pentagon_to_star_trans,0,1,4,1037,1,Online,0
18038,11,1,3,20,T2,pentagon_to_star,pentagon_to_star_trans,0,1,3,1341,1,Online,0
18039,11,1,3,21,T3,pentagon_to_star,pentagon_to_star_trans,0,1,2,2064,1,Online,0
18040,11,1,3,22,T4,pentagon_to_star,pentagon_to_star_trans,1,0,4,1317,1,Online,1
18041,11,1,3,23,T5,pentagon_to_star,pentagon_to_star_trans,1,0,4,927,1,Online,1
18042,11,1,3,24,T6,pentagon_to_star,pentagon_to_star_trans,1,0,3,1390,1,Online,1
18043,11,1,3,25,T7,pentagon_to_star,pentagon_to_star_trans,1,0,2,1100,1,Online,1
18044,11,1,3,26,T8,pentagon_to_star,pentagon_to_star_trans,0,1,2,1023,1,Online,0
18045,11,1,3,27,T9,pentagon_to_star,pentagon_to_star_trans,0,1,3,1147,1,Online,0
18046,11,1,3,28,T10,pentagon_to_star,pentagon_to_star_trans,0,1,2,1341,1,Online,0
18047,11,1,3,29,T11,pentagon_to_star,pentagon_to_star_trans,0,1,2,1144,1,Online,0
18048,11,1,3,30,T12,pentagon_to_star,pentagon_to_star_trans,1,0,4,1679,1,Online,1
18049,11,1,3,31,T13,pentagon_to_star,pentagon_to_star_trans,1,0,3,1585,1,Online,1
18050,11,1,3,32,P1,star_to_pentagon,star_plateau,0,1,3,1494,1,Online,0
18051,11,1,3,33,P2,star_to_pentagon,star_plateau,0,1,3,1610,1,Online,0
18052,11,1,3,34,P3,star_to_pentagon,star_plateau,1,0,1,1738,1,Online,1
18053,11,1,3,35,T1,star_to_pentagon,star_to_pentagon_trans,0,1,4,1071,1,Online,0
18054,11,1,3,36,T2,star_to_pentagon,star_to_pentagon_trans,1,0,2,1100,1,Online,1
18055,11,1,3,37,T3,star_to_pentagon,star_to_pentagon_trans,0,1,4,1039,1,Online,0
18056,11,1,3,38,T4,star_to_pentagon,star_to_pentagon_trans,1,0,3,3510,1,Online,1
18057,11,1,3,39,T5,star_to_pentagon,star_to_pentagon_trans,0,1,1,1378,1,Online,0
18058,11,1,3,40,T6,star_to_pentagon,star_to_pentagon_trans,1,0,3,1414,1,Online,1
18059,11,1,3,41,T7,star_to_pentagon,star_to_pentagon_trans,0,0,3,1856,0,Online,0
18060,11,1,3,42,T8,star_to_pentagon,star_to_pentagon_trans,0,1,4,2668,1,Online,0
18061,11,1,3,43,T9,star_to_pentagon,star_to_pentagon_trans,0,1,3,1323,1,Online,0
18062,11,1,3,44,T10,star_to_pentagon,star_to_pentagon_trans,1,0,2,971,1,Online,1
18063,11,1,3,45,T11,star_to_pentagon,star_to_pentagon_trans,1,0,3,1763,1,Online,1
18064,11,1,3,46,T12,star_to_pentagon,star_to_pentagon_trans,0,1,3,1249,1,Online,0
18065,11,1,3,47,T13,star_to_pentagon,star_to_pentagon_trans,0,1,2,1899,1,Online,0
18066,11,1,3,48,P1,pentagon_to_star,pentagon_plateau,0,1,1,1136,1,Online,0
18067,11,1,3,49,P2,pentagon_to_star,pentagon_plateau,0,1,2,1296,1,Online,0
18068,11,1,3,50,P3,pentagon_to_star,pentagon_plateau,0,1,1,2565,1,Online,0
18069,11,1,3,51,T1,pentagon_to_star,pentagon_to_star_trans,1,0,2,1505,1,Online,1
18070,11,1,3,52,T2,pentagon_to_star,pentagon_to_star_trans,0,1,3,1660,1,Online,0
18071,11,1,3,53,T3,pentagon_to_star,pentagon_to_star_trans,1,0,2,1277,1,Online,1
18072,11,1,3,54,T4,pentagon_to_star,pentagon_to_star_trans,1,0,3,2074,1,Online,1
18073,11,1,3,55,T5,pentagon_to_star,pentagon_to_star_trans,0,1,4,1782,1,Online,0
18074,11,1,3,56,T6,pentagon_to_star,pentagon_to_star_trans,1,0,2,1352,1,Online,1
18075,11,1,3,57,T7,pentagon_to_star,pentagon_to_star_trans,1,0,2,1034,1,Online,1
18076,11,1,3,58,T8,pentagon_to_star,pentagon_to_star_trans,0,1,3,1309,1,Online,0
18077,11,1,3,59,T9,pentagon_to_star,pentagon_to_star_trans,0,1,2,1366,1,Online,0
18078,11,1,3,60,T10,pentagon_to_star,pentagon_to_star_trans,0,1,4,2112,1,Online,0
18079,11,1,3,61,T11,pentagon_to_star,pentagon_to_star_trans,0,1,2,1259,1,Online,0
18080,11,1,3,62,T12,pentagon_to_star,pentagon_to_star_trans,0,1,1,1261,1,Online,0
18081,11,1,3,63,T13,pentagon_to_star,pentagon_to_star_trans,1,0,4,1263,1,Online,1
18082,11,1,3,64,P1,star_to_pentagon,star_plateau,1,0,4,1048,1,Online,1
18083,11,1,3,65,P2,star_to_pentagon,star_plateau,1,0,4,1579,1,Online,1
18084,11,1,3,66,P3,star_to_pentagon,star_plateau,1,0,4,1812,1,Online,1
18085,11,1,3,67,T1,star_to_pentagon,star_to_pentagon_trans,0,1,4,1537,1,Online,0
18086,11,1,3,68,T2,star_to_pentagon,star_to_pentagon_trans,1,0,2,1101,1,Online,1
18087,11,1,3,69,T3,star_to_pentagon,star_to_pentagon_trans,0,1,1,1424,1,Online,0
18088,11,1,3,70,T4,star_to_pentagon,star_to_pentagon_trans,1,0,4,1642,1,Online,1
18089,11,1,3,71,T5,star_to_pentagon,star_to_pentagon_trans,1,0,4,1815,1,Online,1
18090,11,1,3,72,T6,star_to_pentagon,star_to_pentagon_trans,1,0,1,1595,1,Online,1
18091,11,1,3,73,T7,star_to_pentagon,star_to_pentagon_trans,1,0,4,1600,1,Online,1
18092,11,1,3,74,T8,star_to_pentagon,star_to_pentagon_trans,0,1,1,1791,1,Online,0
18093,11,1,3,75,T9,star_to_pentagon,star_to_pentagon_trans,1,0,1,1234,1,Online,1
18094,11,1,3,76,T10,star_to_pentagon,star_to_pentagon_trans,1,0,4,1489,1,Online,1
18095,11,1,3,77,T11,star_to_pentagon,star_to_pentagon_trans,0,1,4,1318,1,Online,0
18096,11,1,3,78,T12,star_to_pentagon,star_to_pentagon_trans,1,0,2,1488,1,Online,1
18097,11,1,3,79,T13,star_to_pentagon,star_to_pentagon_trans,0,1,1,1059,1,Online,0
18098,11,1,3,80,P1,pentagon_to_star,pentagon_plateau,1,0,2,1529,1,Online,1
18099,11,1,3,81,P2,pentagon_to_star,pentagon_plateau,0,1,4,1271,1,Online,0
18100,11,1,3,82,P3,pentagon_to_star,pentagon_plateau,1,0,1,1290,1,Online,1
18101,11,1,3,83,T1,pentagon_to_star,pentagon_to_star_trans,1,0,4,1070,1,Online,1
18102,11,1,3,84,T2,pentagon_to_star,pentagon_to_star_trans,1,0,4,1484,1,Online,1
18103,11,1,3,85,T3,pentagon_to_star,pentagon_to_star_trans,0,1,2,994,1,Online,0
18104,11,1,3,86,T4,pentagon_to_star,pentagon_to_star_trans,0,1,1,1386,1,Online,0
18105,11,1,3,87,T5,pentagon_to_star,pentagon_to_star_trans,0,1,4,756,1,Online,0
18106,11,1,3,88,T6,pentagon_to_star,pentagon_to_star_trans,0,1,3,1659,1,Online,0
18107,11,1,3,89,T7,pentagon_to_star,pentagon_to_star_trans,1,0,2,2635,1,Online,1
18108,11,1,3,90,T8,pentagon_to_star,pentagon_to_star_trans,1,0,2,1369,1,Online,1
18109,11,1,3,91,T9,pentagon_to_star,pentagon_to_star_trans,1,0,2,1271,1,Online,1
18110,11,1,3,92,T10,pentagon_to_star,pentagon_to_star_trans,0,1,4,1148,1,Online,0
18111,11,1,3,93,T11,pentagon_to_star,pentagon_to_star_trans,0,1,4,2181,1,Online,0
18112,11,1,3,94,T12,pentagon_to_star,pentagon_to_star_trans,0,1,4,2590,1,Online,0
18113,11,1,3,95,T13,pentagon_to_star,pentagon_to_star_trans,1,0,4,1278,1,Online,1
18114,11,1,3,96,P1,star_to_pentagon,star_plateau,1,0,1,1380,1,Online,1
18115,11,1,3,97,P2,star_to_pentagon,star_plateau,1,0,3,1504,1,Online,1
18116,11,1,3,98,P3,star_to_pentagon,star_plateau,1,0,4,1678,1,Online,1
18117,11,1,4,0,P1,star_to_pentagon,star_plateau,1,0,1,1340,1,Online,1
18118,11,1,4,1,P2,star_to_pentagon,star_plateau,1,0,4,1439,1,Online,1
18119,11,1,4,2,P3,star_to_pentagon,star_plateau,1,0,3,632,1,Online,1
18120,11,1,4,3,T1,star_to_pentagon,star_to_pentagon_trans,1,0,3,1230,1,Online,1
18121,11,1,4,4,T2,star_to_pentagon,star_to_pentagon_trans,0,1,4,1436,1,Online,0
18122,11,1,4,5,T3,star_to_pentagon,star_to_pentagon_trans,1,0,3,751,1,Online,1
18123,11,1,4,6,T4,star_to_pentagon,star_to_pentagon_trans,0,1,3,915,1,Online,0
18124,11,1,4,7,T5,star_to_pentagon,star_to_pentagon_trans,0,1,2,808,1,Online,0
18125,11,1,4,8,T6,star_to_pentagon,star_to_pentagon_trans,0,1,3,909,1,Online,0
18126,11,1,4,9,T7,star_to_pentagon,star_to_pentagon_trans,0,1,4,1080,1,Online,0
18127,11,1,4,10,T8,star_to_pentagon,star_to_pentagon_trans,0,1,4,911,1,Online,0
18128,11,1,4,11,T9,star_to_pentagon,star_to_pentagon_trans,1,0,4,665,1,Online,1
18129,11,1,4,12,T10,star_to_pentagon,star_to_pentagon_trans,1,0,3,895,1,Online,1
18130,11,1,4,13,T11,star_to_pentagon,star_to_pentagon_trans,0,1,1,1027,1,Online,0
18131,11,1,4,14,T12,star_to_pentagon,star_to_pentagon_trans,0,1,1,673,1,Online,0
18132,11,1,4,15,T13,star_to_pentagon,star_to_pentagon_trans,0,1,3,809,1,Online,0
18133,11,1,4,16,P1,pentagon_to_star,pentagon_plateau,1,0,3,694,1,Online,1
18134,11,1,4,17,P2,pentagon_to_star,pentagon_plateau,0,1,2,913,1,Online,0
18135,11,1,4,18,P3,pentagon_to_star,pentagon_plateau,0,1,1,893,1,Online,0
18136,11,1,4,19,T1,pentagon_to_star,pentagon_to_star_trans,0,1,2,894,1,Online,0
18137,11,1,4,20,T2,pentagon_to_star,pentagon_to_star_trans,0,1,1,777,1,Online,0
18138,11,1,4,21,T3,pentagon_to_star,pentagon_to_star_trans,0,1,1,1330,1,Online,0
18139,11,1,4,22,T4,pentagon_to_star,pentagon_to_star_trans,0,1,3,907,1,Online,0
18140,11,1,4,23,T5,pentagon_to_star,pentagon_to_star_trans,0,1,2,910,1,Online,0
18141,11,1,4,24,T6,pentagon_to_star,pentagon_to_star_trans,1,0,1,835,1,Online,1
18142,11,1,4,25,T7,pentagon_to_star,pentagon_to_star_trans,0,1,3,859,1,Online,0
18143,11,1,4,26,T8,pentagon_to_star,pentagon_to_star_trans,0,1,1,1221,1,Online,0
18144,11,1,4,27,T9,pentagon_to_star,pentagon_to_star_trans,1,0,2,1055,1,Online,1
18145,11,1,4,28,T10,pentagon_to_star,pentagon_to_star_trans,1,0,1,666,1,Online,1
18146,11,1,4,29,T11,pentagon_to_star,pentagon_to_star_trans,1,0,3,809,1,Online,1
18147,11,1,4,30,T12,pentagon_to_star,pentagon_to_star_trans,0,1,3,1102,1,Online,0
18148,11,1,4,31,T13,pentagon_to_star,pentagon_to_star_trans,0,1,2,822,1,Online,0
18149,11,1,4,32,P1,star_to_pentagon,star_plateau,0,1,4,1734,1,Online,0
18150,11,1,4,33,P2,star_to_pentagon,star_plateau,0,0,1,575,0,Online,0
18151,11,1,4,34,P3,star_to_pentagon,star_plateau,1,0,2,1200,1,Online,1
18152,11,1,4,35,T1,star_to_pentagon,star_to_pentagon_trans,0,1,2,816,1,Online,0
18153,11,1,4,36,T2,star_to_pentagon,star_to_pentagon_trans,1,0,2,1166,1,Online,1
18154,11,1,4,37,T3,star_to_pentagon,star_to_pentagon_trans,0,1,1,1249,1,Online,0
18155,11,1,4,38,T4,star_to_pentagon,star_to_pentagon_trans,0,1,3,1152,1,Online,0
18156,11,1,4,39,T5,star_to_pentagon,star_to_pentagon_trans,1,0,3,665,1,Online,1
18157,11,1,4,40,T6,star_to_pentagon,star_to_pentagon_trans,0,1,3,1137,1,Online,0
18158,11,1,4,41,T7,star_to_pentagon,star_to_pentagon_trans,0,1,4,1636,1,Online,0
18159,11,1,4,42,T8,star_to_pentagon,star_to_pentagon_trans,0,0,4,1217,0,Online,0
18160,11,1,4,43,T9,star_to_pentagon,star_to_pentagon_trans,0,1,3,2158,1,Online,0
18161,11,1,4,44,T10,star_to_pentagon,star_to_pentagon_trans,0,1,4,1920,1,Online,0
18162,11,1,4,45,T11,star_to_pentagon,star_to_pentagon_trans,1,0,3,737,1,Online,1
18163,11,1,4,46,T12,star_to_pentagon,star_to_pentagon_trans,0,1,1,962,1,Online,0
18164,11,1,4,47,T13,star_to_pentagon,star_to_pentagon_trans,1,0,3,1015,1,Online,1
18165,11,1,4,48,P1,pentagon_to_star,pentagon_plateau,0,1,2,941,1,Online,0
18166,11,1,4,49,P2,pentagon_to_star,pentagon_plateau,0,1,4,852,1,Online,0
18167,11,1,4,50,P3,pentagon_to_star,pentagon_plateau,0,1,2,887,1,Online,0
18168,11,1,4,51,T1,pentagon_to_star,pentagon_to_star_trans,1,0,1,640,1,Online,1
18169,11,1,4,52,T2,pentagon_to_star,pentagon_to_star_trans,1,0,1,1119,1,Online,1
18170,11,1,4,53,T3,pentagon_to_star,pentagon_to_star_trans,0,1,3,1213,1,Online,0
18171,11,1,4,54,T4,pentagon_to_star,pentagon_to_star_trans,1,0,2,926,1,Online,1
18172,11,1,4,55,T5,pentagon_to_star,pentagon_to_star_trans,0,1,2,797,1,Online,0
18173,11,1,4,56,T6,pentagon_to_star,pentagon_to_star_trans,1,0,3,853,1,Online,1
18174,11,1,4,57,T7,pentagon_to_star,pentagon_to_star_trans,1,0,2,1248,1,Online,1
18175,11,1,4,58,T8,pentagon_to_star,pentagon_to_star_trans,1,0,2,1066,1,Online,1
18176,11,1,4,59,T9,pentagon_to_star,pentagon_to_star_trans,0,1,1,1350,1,Online,0
18177,11,1,4,60,T10,pentagon_to_star,pentagon_to_star_trans,0,1,3,735,1,Online,0
18178,11,1,4,61,T11,pentagon_to_star,pentagon_to_star_trans,1,0,1,1457,1,Online,1
18179,11,1,4,62,T12,pentagon_to_star,pentagon_to_star_trans,1,0,2,1127,1,Online,1
18180,11,1,4,63,T13,pentagon_to_star,pentagon_to_star_trans,1,0,3,1876,1,Online,1
18181,11,1,4,64,P1,star_to_pentagon,star_plateau,0,1,4,1493,1,Online,0
18182,11,1,4,65,P2,star_to_pentagon,star_plateau,1,0,4,1627,1,Online,1
18183,11,1,4,66,P3,star_to_pentagon,star_plateau,0,1,4,1399,1,Online,0
18184,11,1,4,67,T1,star_to_pentagon,star_to_pentagon_trans,1,0,1,1575,1,Online,1
18185,11,1,4,68,T2,star_to_pentagon,star_to_pentagon_trans,0,1,4,1421,1,Online,0
18186,11,1,4,69,T3,star_to_pentagon,star_to_pentagon_trans,0,1,3,1131,1,Online,0
18187,11,1,4,70,T4,star_to_pentagon,star_to_pentagon_trans,0,1,3,1610,1,Online,0
18188,11,1,4,71,T5,star_to_pentagon,star_to_pentagon_trans,1,0,4,1487,1,Online,1
18189,11,1,4,72,T6,star_to_pentagon,star_to_pentagon_trans,1,0,3,1163,1,Online,1
18190,11,1,4,73,T7,star_to_pentagon,star_to_pentagon_trans,0,1,3,1264,1,Online,0
18191,11,1,4,74,T8,star_to_pentagon,star_to_pentagon_trans,0,0,3,2330,0,Online,0
18192,11,1,4,75,T9,star_to_pentagon,star_to_pentagon_trans,0,1,4,1908,1,Online,0
18193,11,1,4,76,T10,star_to_pentagon,star_to_pentagon_trans,0,1,4,1538,1,Online,0
18194,11,1,4,77,T11,star_to_pentagon,star_to_pentagon_trans,0,1,4,1746,1,Online,0
18195,11,1,4,78,T12,star_to_pentagon,star_to_pentagon_trans,1,0,4,1755,1,Online,1
18196,11,1,4,79,T13,star_to_pentagon,star_to_pentagon_trans,0,1,4,2219,1,Online,0
18197,11,1,4,80,P1,pentagon_to_star,pentagon_plateau,0,1,1,1486,1,Online,0
18198,11,1,4,81,P2,pentagon_to_star,pentagon_plateau,1,0,3,1655,1,Online,1
18199,11,1,4,82,P3,pentagon_to_star,pentagon_plateau,0,1,4,1639,1,Online,0
18200,11,1,4,83,T1,pentagon_to_star,pentagon_to_star_trans,0,1,3,1473,1,Online,0
18201,11,1,4,84,T2,pentagon_to_star,pentagon_to_star_trans,0,1,2,1029,1,Online,0
18202,11,1,4,85,T3,pentagon_to_star,pentagon_to_star_trans,0,1,4,1084,1,Online,0
18203,11,1,4,86,T4,pentagon_to_star,pentagon_to_star_trans,1,0,1,792,1,Online,1
18204,11,1,4,87,T5,pentagon_to_star,pentagon_to_star_trans,0,1,1,1019,1,Online,0
18205,11,1,4,88,T6,pentagon_to_star,pentagon_to_star_trans,0,1,3,1328,1,Online,0
18206,11,1,4,89,T7,pentagon_to_star,pentagon_to_star_trans,1,0,1,676,1,Online,1
18207,11,1,4,90,T8,pentagon_to_star,pentagon_to_star_trans,1,0,2,708,1,Online,1
18208,11,1,4,91,T9,pentagon_to_star,pentagon_to_star_trans,1,0,2,715,1,Online,1
18209,11,1,4,92,T10,pentagon_to_star,pentagon_to_star_trans,1,0,3,911,1,Online,1
18210,11,1,4,93,T11,pentagon_to_star,pentagon_to_star_trans,1,0,4,1139,1,Online,1
18211,11,1,4,94,T12,pentagon_to_star,pentagon_to_star_trans,1,0,4,906,1,Online,1
18212,11,1,4,95,T13,pentagon_to_star,pentagon_to_star_trans,1,0,4,1045,1,Online,1
18213,11,1,4,96,P1,star_to_pentagon,star_plateau,0,1,3,837,1,Online,0
18214,11,1,4,97,P2,star_to_pentagon,star_plateau,1,0,2,756,1,Online,1
18215,11,1,4,98,P3,star_to_pentagon,star_plateau,1,0,1,705,1,Online,1
18216,77,1,1,0,P1,star_to_pentagon,star_plateau,0,1,2,1719,1,Online,0
18217,77,1,1,1,P2,star_to_pentagon,star_plateau,1,0,1,2070,1,Online,1
18218,77,1,1,2,P3,star_to_pentagon,star_plateau,1,0,4,2011,1,Online,1
18219,77,1,1,3,T1,star_to_pentagon,star_to_pentagon_trans,1,0,4,1622,1,Online,1
